Date,pm2.5,pm10,O3,NO2,SO2,co,AQI,Dominant_Pollutant,Month,DayOfWeek,IsWeekend,season_Autumn,season_Monsoon,season_Spring,season_Summer,season_Winter
2024-03-15,137.0,51.0,58.0,16.0,3.0,10.0,313,pm2.5,3,4,0,0,0,1,0,0
2024-03-16,115.0,55.0,107.0,13.0,3.0,8.0,283,pm2.5,3,5,1,0,0,1,0,0
2024-03-17,124.0,62.0,65.0,14.0,3.0,9.0,303,pm2.5,3,6,1,0,0,1,0,0
2024-03-18,138.0,61.0,31.0,11.0,2.0,7.0,314,pm2.5,3,0,0,0,0,1,0,0
2024-03-19,129.0,66.0,25.0,13.0,3.0,8.0,307,pm2.5,3,1,0,0,0,1,0,0
2024-03-20,142.0,43.0,37.0,16.0,4.0,10.0,317,pm2.5,3,2,0,0,0,1,0,0
2024-03-21,99.0,52.0,17.0,15.0,3.0,10.0,230,pm2.5,3,3,0,0,0,1,0,0
2024-03-22,112.0,67.0,10.0,9.0,2.0,6.0,273,pm2.5,3,4,0,0,0,1,0,0
2024-03-23,140.0,63.0,48.0,10.0,2.0,6.0,315,pm2.5,3,5,1,0,0,1,0,0
2024-03-24,128.0,100.0,22.0,13.0,3.0,8.0,306,pm2.5,3,6,1,0,0,1,0,0
2024-03-25,172.0,39.0,16.666666666666668,14.0,3.0,9.0,340,pm2.5,3,0,0,0,0,1,0,0
2024-03-26,92.0,49.0,11.333333333333334,12.0,3.0,8.0,207,pm2.5,3,1,0,0,0,1,0,0
2024-03-27,112.0,62.0,6.0,10.0,2.0,6.0,273,pm2.5,3,2,0,0,0,1,0,0
2024-03-28,130.0,75.0,22.0,8.0,1.0,6.0,308,pm2.5,3,3,0,0,0,1,0,0
2024-03-29,158.0,80.0,9.0,12.0,2.0,9.0,329,pm2.5,3,4,0,0,0,1,0,0
2024-03-30,149.0,60.0,40.0,8.0,1.0,6.0,322,pm2.5,3,5,1,0,0,1,0,0
2024-03-31,119.0,35.0,61.0,13.0,3.0,11.0,297,pm2.5,3,6,1,0,0,1,0,0
2024-04-01,79.0,50.5,48.0,11.0,2.5,8.5,181,co,4,0,0,0,0,0,1,0
2024-04-02,105.5,47.0,25.0,10.0,2.0,8.0,252,pm2.5,4,1,0,0,0,0,1,0
2024-04-03,103.0,50.0,14.0,6.0,1.0,4.0,243,pm2.5,4,2,0,0,0,0,1,0
2024-04-04,108.0,31.0,65.0,10.0,2.0,8.0,260,pm2.5,4,3,0,0,0,0,1,0
2024-04-05,72.0,46.5,42.0,11.5,2.5,9.5,194,co,4,4,0,0,0,0,1,0
2024-04-06,100.0,62.0,19.0,13.0,3.0,11.0,233,pm2.5,4,5,1,0,0,0,1,0
2024-04-07,128.0,66.0,80.0,16.0,4.0,13.0,306,pm2.5,4,6,1,0,0,0,1,0
2024-04-08,152.0,56.0,110.0,9.0,2.0,8.0,325,pm2.5,4,0,0,0,0,0,1,0
2024-04-09,120.0,45.0,37.0,9.0,1.0,7.0,300,pm2.5,4,1,0,0,0,0,1,0
2024-04-10,96.0,48.0,44.0,10.0,2.0,8.0,220,pm2.5,4,2,0,0,0,0,1,0
2024-04-11,105.0,52.5,42.5,10.5,2.0,8.5,250,pm2.5,4,3,0,0,0,0,1,0
2024-04-12,112.0,57.0,41.0,11.0,2.0,9.0,273,pm2.5,4,4,0,0,0,0,1,0
2024-04-13,119.0,48.0,36.0,10.0,2.0,8.0,297,pm2.5,4,5,1,0,0,0,1,0
2024-04-14,104.0,64.0,48.0,7.0,1.0,6.0,247,pm2.5,4,6,1,0,0,0,1,0
2024-04-15,132.0,52.0,47.0,9.0,2.0,7.0,309,pm2.5,4,0,0,0,0,0,1,0
2024-04-16,116.0,29.0,59.0,11.0,2.0,9.0,287,pm2.5,4,1,0,0,0,0,1,0
2024-04-17,74.0,29.0,44.0,13.0,3.0,10.0,200,co,4,2,0,0,0,0,1,0
2024-04-18,83.0,47.0,38.0,11.0,2.0,9.0,188,co,4,3,0,0,0,0,1,0
2024-04-19,108.0,90.0,12.0,6.0,1.0,5.0,260,pm2.5,4,4,0,0,0,0,1,0
2024-04-20,165.0,37.0,137.0,13.0,3.0,10.0,335,pm2.5,4,5,1,0,0,0,1,0
2024-04-21,84.0,51.0,115.0,9.0,2.0,8.0,180,pm2.5,4,6,1,0,0,0,1,0
2024-04-22,108.0,60.0,44.0,10.0,2.0,8.0,260,pm2.5,4,0,0,0,0,0,1,0
2024-04-23,122.0,51.0,51.0,14.0,3.0,11.0,302,pm2.5,4,1,0,0,0,0,1,0
2024-04-24,109.0,42.0,61.0,13.0,3.0,10.0,263,pm2.5,4,2,0,0,0,0,1,0
2024-04-25,93.0,46.5,46.5,13.0,3.0,10.5,210,pm2.5,4,3,0,0,0,0,1,0
2024-04-26,100.0,51.0,32.0,13.0,3.0,11.0,233,pm2.5,4,4,0,0,0,0,1,0
2024-04-27,107.0,51.0,55.0,13.0,3.0,11.0,257,pm2.5,4,5,1,0,0,0,1,0
2024-04-28,112.0,75.0,64.0,14.0,3.0,11.0,273,pm2.5,4,6,1,0,0,0,1,0
2024-04-29,153.0,46.0,110.0,9.0,2.0,7.0,325,pm2.5,4,0,0,0,0,0,1,0
2024-04-30,105.0,52.0,61.0,12.0,3.0,10.0,250,pm2.5,4,1,0,0,0,0,1,0
2024-05-01,112.0,52.0,93.0,14.0,3.0,12.0,273,pm2.5,5,2,0,0,0,0,1,0
2024-05-02,114.0,60.0,75.0,14.0,3.0,11.0,280,pm2.5,5,3,0,0,0,0,1,0
2024-05-03,124.0,77.0,67.0,9.0,2.0,8.0,303,pm2.5,5,4,0,0,0,0,1,0
2024-05-04,150.0,63.0,37.0,9.0,2.0,8.0,323,pm2.5,5,5,1,0,0,0,1,0
2024-05-05,130.0,73.0,53.0,6.0,1.0,5.0,308,pm2.5,5,6,1,0,0,0,1,0
2024-05-06,146.0,64.0,35.0,14.0,3.0,11.0,320,pm2.5,5,0,0,0,0,0,1,0
2024-05-07,146.0,51.0,37.0,15.0,3.0,12.0,320,pm2.5,5,1,0,0,0,0,1,0
2024-05-08,110.0,53.0,44.0,16.0,4.0,13.0,267,pm2.5,5,2,0,0,0,0,1,0
2024-05-09,109.0,55.0,44.0,16.0,4.0,13.0,263,pm2.5,5,3,0,0,0,0,1,0
2024-05-10,118.0,63.0,49.0,17.0,4.0,14.0,293,pm2.5,5,4,0,0,0,0,1,0
2024-05-11,143.0,64.5,28.0,16.5,4.0,13.5,318,pm2.5,5,5,1,0,0,0,1,0
2024-05-12,143.0,66.0,7.0,16.0,4.0,13.0,318,pm2.5,5,6,1,0,0,0,1,0
2024-05-13,143.0,66.0,65.0,16.0,4.0,13.0,318,pm2.5,5,0,0,0,0,0,1,0
2024-05-14,133.0,76.0,5.0,14.0,3.0,12.0,310,pm2.5,5,1,0,0,0,0,1,0
2024-05-15,158.0,35.0,60.0,14.0,4.0,12.0,329,pm2.5,5,2,0,0,0,0,1,0
2024-05-16,79.0,90.0,69.0,7.0,1.0,6.0,163,pm2.5,5,3,0,0,0,0,1,0
2024-05-17,168.0,73.0,35.0,9.0,2.0,8.0,337,pm2.5,5,4,0,0,0,0,1,0
2024-05-18,142.0,63.0,23.0,4.0,1.5,3.0,317,pm2.5,5,5,1,0,0,0,1,0
2024-05-19,129.0,39.0,52.0,6.0,1.0,5.0,307,pm2.5,5,6,1,0,0,0,1,0
2024-05-20,91.0,46.0,63.0,23.0,6.0,19.0,312,co,5,0,0,0,0,0,1,0
2024-05-21,103.0,56.0,21.0,18.0,4.0,15.0,271,co,5,1,0,0,0,0,1,0
2024-05-22,125.0,39.0,55.0,13.0,3.0,11.0,304,pm2.5,5,2,0,0,0,0,1,0
2024-05-23,88.0,52.0,38.0,10.0,2.0,8.0,193,pm2.5,5,3,0,0,0,0,1,0
2024-05-24,112.0,60.0,39.0,8.0,2.0,7.0,273,pm2.5,5,4,0,0,0,0,1,0
2024-05-25,131.0,66.0,8.0,7.0,1.0,5.0,308,pm2.5,5,5,1,0,0,0,1,0
2024-05-26,144.0,61.0,22.0,9.0,2.0,7.0,318,pm2.5,5,6,1,0,0,0,1,0
2024-05-27,137.0,53.0,12.0,8.0,2.0,7.0,313,pm2.5,5,0,0,0,0,0,1,0
2024-05-28,114.0,52.0,48.0,12.0,3.0,10.0,280,pm2.5,5,1,0,0,0,0,1,0
2024-05-29,111.0,50.0,66.0,9.0,2.0,8.0,270,pm2.5,5,2,0,0,0,0,1,0
2024-05-30,109.0,40.0,42.0,16.0,3.0,13.0,263,pm2.5,5,3,0,0,0,0,1,0
2024-05-31,88.0,51.0,82.0,16.0,4.0,13.0,243,co,5,4,0,0,0,0,1,0
2024-06-01,108.0,50.0,74.0,15.0,4.0,12.0,260,pm2.5,6,5,1,0,1,0,0,0
2024-06-02,104.0,49.0,94.0,14.0,3.0,12.0,247,pm2.5,6,6,1,0,1,0,0,0
2024-06-03,108.0,52.0,86.0,16.0,4.0,13.0,260,pm2.5,6,0,0,0,1,0,0,0
2024-06-04,116.0,59.0,51.0,14.0,3.0,11.0,287,pm2.5,6,1,0,0,1,0,0,0
2024-06-05,133.0,48.0,11.0,11.0,2.0,9.0,310,pm2.5,6,2,0,0,1,0,0,0
2024-06-06,105.0,55.0,73.0,14.0,3.0,12.0,250,pm2.5,6,3,0,0,1,0,0,0
2024-06-07,116.0,57.0,65.0,15.0,3.0,12.0,287,pm2.5,6,4,0,0,1,0,0,0
2024-06-08,124.0,57.0,10.0,11.0,2.0,9.0,303,pm2.5,6,5,1,0,1,0,0,0
2024-06-09,126.0,45.0,83.0,20.0,5.0,12.0,305,pm2.5,6,6,1,0,1,0,0,0
2024-06-10,95.0,52.0,74.0,15.0,3.0,12.0,229,co,6,0,0,0,1,0,0,0
2024-06-11,108.0,49.0,62.0,17.0,4.0,13.0,260,pm2.5,6,1,0,0,1,0,0,0
2024-06-12,109.0,48.0,66.0,9.0,2.0,7.0,263,pm2.5,6,2,0,0,1,0,0,0
2024-06-13,107.0,42.0,68.0,14.0,3.0,12.0,257,pm2.5,6,3,0,0,1,0,0,0
2024-06-14,93.0,35.0,62.0,13.0,3.0,10.0,210,pm2.5,6,4,0,0,1,0,0,0
2024-06-15,79.0,52.0,80.0,12.0,2.0,9.0,188,co,6,5,1,0,1,0,0,0
2024-06-16,113.0,32.0,24.0,7.0,1.0,6.0,277,pm2.5,6,6,1,0,1,0,0,0
2024-06-17,74.0,37.0,17.0,15.0,3.0,12.0,229,co,6,0,0,0,1,0,0,0
2024-06-18,82.0,32.0,40.0,18.0,4.0,14.0,257,co,6,1,0,0,1,0,0,0
2024-06-19,75.0,44.0,32.0,16.0,4.0,13.0,243,co,6,2,0,0,1,0,0,0
2024-06-20,96.0,32.0,23.0,16.0,4.0,13.0,243,co,6,3,0,0,1,0,0,0
2024-06-21,75.0,42.0,12.0,16.0,4.0,13.0,243,co,6,4,0,0,1,0,0,0
2024-06-22,90.0,64.0,1.0,16.0,4.0,14.0,257,co,6,5,1,0,1,0,0,0
2024-06-23,134.0,68.0,1.0,13.0,3.0,10.0,311,pm2.5,6,6,1,0,1,0,0,0
2024-06-24,139.0,58.0,1.0,16.0,4.0,13.0,315,pm2.5,6,0,0,0,1,0,0,0
2024-06-25,130.0,51.0,3.0,8.0,2.0,7.0,308,pm2.5,6,1,0,0,1,0,0,0
2024-06-26,117.0,48.0,1.0,10.0,2.0,8.0,290,pm2.5,6,2,0,0,1,0,0,0
2024-06-27,104.0,45.0,4.0,13.0,3.0,11.0,247,pm2.5,6,3,0,0,1,0,0,0
2024-06-28,99.0,25.0,3.0,13.0,3.0,11.0,230,pm2.5,6,4,0,0,1,0,0,0
2024-06-29,63.0,21.0,3.0,15.0,4.0,12.0,229,co,6,5,1,0,1,0,0,0
2024-06-30,56.0,19.0,15.0,13.0,3.0,11.0,214,co,6,6,1,0,1,0,0,0
2024-07-01,51.0,28.0,3.0,12.0,3.0,10.0,200,co,7,0,0,0,1,0,0,0
2024-07-02,66.0,22.0,3.0,12.0,3.0,10.0,200,co,7,1,0,0,1,0,0,0
2024-07-03,54.0,26.0,6.0,13.0,3.0,10.0,200,co,7,2,0,0,1,0,0,0
2024-07-04,61.0,20.0,9.0,10.0,2.0,8.0,175,co,7,3,0,0,1,0,0,0
2024-07-05,52.0,13.0,13.0,13.0,3.0,10.0,200,co,7,4,0,0,1,0,0,0
2024-07-06,36.0,22.0,14.0,14.0,3.0,11.0,214,co,7,5,1,0,1,0,0,0
2024-07-07,56.0,48.0,9.0,13.0,3.0,10.0,200,co,7,6,1,0,1,0,0,0
2024-07-08,110.0,74.0,9.0,12.0,3.0,10.0,267,pm2.5,7,0,0,0,1,0,0,0
2024-07-09,157.0,53.0,6.0,10.0,2.5,8.5,328,pm2.5,7,1,0,0,1,0,0,0
2024-07-10,115.0,32.0,3.0,8.0,2.0,7.0,283,pm2.5,7,2,0,0,1,0,0,0
2024-07-11,73.0,37.0,6.0,8.0,2.0,7.0,162,co,7,3,0,0,1,0,0,0
2024-07-12,82.0,47.0,7.0,9.0,2.0,7.0,173,pm2.5,7,4,0,0,1,0,0,0
2024-07-13,102.0,48.0,7.0,10.0,2.0,8.0,240,pm2.5,7,5,1,0,1,0,0,0
2024-07-14,105.0,62.0,6.0,11.0,3.0,9.0,250,pm2.5,7,6,1,0,1,0,0,0
2024-07-15,135.0,37.0,5.0,10.0,2.0,8.0,312,pm2.5,7,0,0,0,1,0,0,0
2024-07-16,82.0,44.0,4.0,16.0,4.0,13.0,243,co,7,1,0,0,1,0,0,0
2024-07-17,97.0,52.0,5.0,16.0,4.0,13.0,243,co,7,2,0,0,1,0,0,0
2024-07-18,110.0,39.0,4.0,16.0,4.0,13.0,267,pm2.5,7,3,0,0,1,0,0,0
2024-07-19,85.0,32.0,5.0,14.0,3.0,12.0,229,co,7,4,0,0,1,0,0,0
2024-07-20,74.0,39.0,5.0,15.0,4.0,13.0,243,co,7,5,1,0,1,0,0,0
2024-07-21,86.0,35.0,5.0,15.0,4.0,13.0,243,co,7,6,1,0,1,0,0,0
2024-07-22,79.0,47.0,6.0,15.0,4.0,13.0,243,co,7,0,0,0,1,0,0,0
2024-07-23,97.0,36.0,12.0,13.0,3.0,10.0,223,pm2.5,7,1,0,0,1,0,0,0
2024-07-24,80.0,23.0,10.0,12.0,3.0,9.0,188,co,7,2,0,0,1,0,0,0
2024-07-25,59.0,38.0,11.0,12.0,3.0,10.0,200,co,7,3,0,0,1,0,0,0
2024-07-26,85.0,36.0,9.0,11.0,2.0,9.0,188,co,7,4,0,0,1,0,0,0
2024-07-27,82.0,41.0,8.0,13.0,3.0,10.0,200,co,7,5,1,0,1,0,0,0
2024-07-28,90.0,44.0,14.0,14.0,3.0,12.0,229,co,7,6,1,0,1,0,0,0
2024-07-29,95.0,53.0,23.0,13.0,3.0,11.0,217,pm2.5,7,0,0,0,1,0,0,0
2024-07-30,116.0,38.0,21.0,12.0,3.0,10.0,287,pm2.5,7,1,0,0,1,0,0,0
2024-07-31,82.0,37.0,12.0,11.0,2.0,9.0,188,co,7,2,0,0,1,0,0,0
2024-08-01,85.0,31.0,20.0,11.0,2.0,9.0,188,co,8,3,0,0,1,0,0,0
2024-08-02,74.0,22.0,14.0,13.0,3.0,10.0,200,co,8,4,0,0,1,0,0,0
2024-08-03,57.0,24.0,7.0,15.0,3.0,13.0,243,co,8,5,1,0,1,0,0,0
2024-08-04,59.0,25.0,12.0,16.0,4.0,13.0,243,co,8,6,1,0,1,0,0,0
2024-08-05,64.0,29.0,14.0,14.0,3.0,12.0,229,co,8,0,0,0,1,0,0,0
2024-08-06,68.0,25.0,14.0,13.0,3.0,10.0,200,co,8,1,0,0,1,0,0,0
2024-08-07,62.0,32.0,12.0,12.0,2.0,10.0,200,co,8,2,0,0,1,0,0,0
2024-08-08,75.0,33.0,13.0,11.0,2.0,9.0,188,co,8,3,0,0,1,0,0,0
2024-08-09,77.0,41.0,16.0,9.0,2.0,8.0,175,co,8,4,0,0,1,0,0,0
2024-08-10,92.0,21.0,15.0,12.0,2.0,10.0,207,pm2.5,8,5,1,0,1,0,0,0
2024-08-11,55.0,26.0,12.0,11.0,2.0,9.0,188,co,8,6,1,0,1,0,0,0
2024-08-12,63.0,27.0,13.0,13.0,3.0,11.0,214,co,8,0,0,0,1,0,0,0
2024-08-13,65.0,35.0,14.0,11.0,2.0,9.0,188,co,8,1,0,0,1,0,0,0
2024-08-14,80.0,18.0,13.0,13.0,3.0,11.0,214,co,8,2,0,0,1,0,0,0
2024-08-15,50.0,25.0,13.0,15.0,3.0,12.0,229,co,8,3,0,0,1,0,0,0
2024-08-16,60.0,31.0,15.0,12.0,2.0,9.0,188,co,8,4,0,0,1,0,0,0
2024-08-17,74.0,37.0,16.0,10.0,2.0,8.0,175,co,8,5,1,0,1,0,0,0
2024-08-18,83.0,33.0,11.0,9.0,2.0,8.0,177,pm2.5,8,6,1,0,1,0,0,0
2024-08-19,75.0,36.0,11.0,11.0,2.0,9.0,188,co,8,0,0,0,1,0,0,0
2024-08-20,81.0,36.0,13.0,12.0,2.0,10.0,200,co,8,1,0,0,1,0,0,0
2024-08-21,84.0,24.0,11.0,9.0,2.0,7.0,180,pm2.5,8,2,0,0,1,0,0,0
2024-08-22,59.0,36.0,14.0,13.0,3.0,10.0,200,co,8,3,0,0,1,0,0,0
2024-08-23,83.0,34.0,11.0,12.0,2.0,10.0,200,co,8,4,0,0,1,0,0,0
2024-08-24,78.0,47.0,7.0,14.0,3.0,12.0,229,co,8,5,1,0,1,0,0,0
2024-08-25,104.0,46.0,9.0,15.0,3.0,12.0,247,pm2.5,8,6,1,0,1,0,0,0
2024-08-26,95.0,27.0,8.0,16.0,4.0,14.0,257,co,8,0,0,0,1,0,0,0
2024-08-27,66.0,25.0,8.0,18.0,4.0,15.0,271,co,8,1,0,0,1,0,0,0
2024-08-28,62.0,37.0,9.0,24.0,6.0,20.0,318,co,8,2,0,0,1,0,0,0
2024-08-29,85.0,43.0,9.0,24.0,6.0,14.0,257,co,8,3,0,0,1,0,0,0
2024-08-30,91.0,31.0,10.0,23.0,5.0,9.0,203,pm2.5,8,4,0,0,1,0,0,0
2024-08-31,73.0,38.0,10.0,22.0,5.0,9.0,188,co,8,5,1,0,1,0,0,0
2024-09-01,85.0,31.0,7.0,24.0,6.0,9.0,188,co,9,6,1,0,1,0,0,0
2024-09-02,73.0,38.0,9.0,23.0,5.0,9.0,188,co,9,0,0,0,1,0,0,0
2024-09-03,84.0,34.0,10.0,14.0,3.0,5.0,180,pm2.5,9,1,0,0,1,0,0,0
2024-09-04,77.0,36.0,9.0,22.0,5.0,9.0,188,co,9,2,0,0,1,0,0,0
2024-09-05,81.0,49.0,8.0,21.0,5.0,8.0,175,co,9,3,0,0,1,0,0,0
2024-09-06,106.0,50.0,8.0,25.0,6.0,10.0,253,pm2.5,9,4,0,0,1,0,0,0
2024-09-07,108.0,55.0,11.0,24.0,6.0,10.0,260,pm2.5,9,5,1,0,1,0,0,0
2024-09-08,118.0,43.0,8.0,24.0,6.0,10.0,293,pm2.5,9,6,1,0,1,0,0,0
2024-09-09,93.0,40.0,7.0,20.0,5.0,8.0,210,pm2.5,9,0,0,0,1,0,0,0
2024-09-10,86.0,31.0,6.0,15.0,3.0,6.0,187,pm2.5,9,1,0,0,1,0,0,0
2024-09-11,70.0,19.0,5.0,16.0,4.0,6.0,150,co,9,2,0,0,1,0,0,0
2024-09-12,50.0,40.0,9.0,35.0,12.0,9.0,188,co,9,3,0,0,1,0,0,0
2024-09-13,87.0,37.0,16.0,18.0,4.0,7.0,190,pm2.5,9,4,0,0,1,0,0,0
2024-09-14,83.0,38.0,6.0,19.0,5.0,8.0,177,pm2.5,9,5,1,0,1,0,0,0
2024-09-15,83.0,47.0,17.0,21.0,5.0,8.0,177,pm2.5,9,6,1,0,1,0,0,0
2024-09-16,104.0,41.0,9.0,22.0,5.0,9.0,247,pm2.5,9,0,0,0,1,0,0,0
2024-09-17,91.0,50.0,15.0,24.0,6.0,10.0,203,pm2.5,9,1,0,0,1,0,0,0
2024-09-18,108.0,31.0,19.0,24.0,6.0,9.0,260,pm2.5,9,2,0,0,1,0,0,0
2024-09-19,71.0,47.0,22.0,24.0,6.0,9.0,188,co,9,3,0,0,1,0,0,0
2024-09-20,103.0,40.0,25.0,19.0,4.0,7.0,243,pm2.5,9,4,0,0,1,0,0,0
2024-09-21,92.0,54.0,25.0,20.0,5.0,8.0,207,pm2.5,9,5,1,0,1,0,0,0
2024-09-22,112.0,71.0,34.0,24.0,6.0,9.0,273,pm2.5,9,6,1,0,1,0,0,0
2024-09-23,138.0,76.0,24.0,16.0,4.0,6.0,314,pm2.5,9,0,0,0,1,0,0,0
2024-09-24,155.0,49.0,13.0,20.0,5.0,8.0,327,pm2.5,9,1,0,0,1,0,0,0
2024-09-25,105.0,24.0,11.0,24.0,6.0,9.0,250,pm2.5,9,2,0,0,1,0,0,0
2024-09-26,61.0,19.0,11.0,24.0,6.0,10.0,200,co,9,3,0,0,1,0,0,0
2024-09-27,49.0,26.0,6.0,24.0,6.0,9.0,188,co,9,4,0,0,1,0,0,0
2024-09-28,63.0,20.0,14.0,24.0,6.0,9.0,188,co,9,5,1,0,1,0,0,0
2024-09-29,52.0,30.0,19.0,25.0,6.0,10.0,200,co,9,6,1,0,1,0,0,0
2024-09-30,73.0,64.0,34.0,24.0,6.0,9.0,188,co,9,0,0,0,1,0,0,0
2024-10-01,135.0,82.0,43.0,23.0,6.0,9.0,312,pm2.5,10,1,0,1,0,0,0,0
2024-10-02,162.0,65.0,42.0,23.0,5.0,9.0,332,pm2.5,10,2,0,1,0,0,0,0
2024-10-03,137.0,70.0,45.0,25.0,6.0,10.0,313,pm2.5,10,3,0,1,0,0,0,0
2024-10-04,144.0,62.0,45.0,23.0,6.0,9.0,318,pm2.5,10,4,0,1,0,0,0,0
2024-10-05,133.0,67.0,36.0,23.0,6.0,9.0,310,pm2.5,10,5,1,1,0,0,0,0
2024-10-06,142.0,64.0,30.0,23.0,5.0,9.0,317,pm2.5,10,6,1,1,0,0,0,0
2024-10-07,144.0,67.0,36.0,21.0,5.0,8.0,318,pm2.5,10,0,0,1,0,0,0,0
2024-10-08,141.0,71.0,36.0,23.0,6.0,9.0,316,pm2.5,10,1,0,1,0,0,0,0
2024-10-09,138.0,85.0,56.0,20.0,4.0,8.0,314,pm2.5,10,2,0,1,0,0,0,0
2024-10-10,165.0,71.0,43.0,22.0,5.0,8.0,335,pm2.5,10,3,0,1,0,0,0,0
2024-10-11,147.0,68.0,54.0,23.0,6.0,9.0,321,pm2.5,10,4,0,1,0,0,0,0
2024-10-12,140.0,64.0,27.0,24.0,6.0,9.0,315,pm2.5,10,5,1,1,0,0,0,0
2024-10-13,129.0,69.0,31.0,24.0,6.0,9.0,307,pm2.5,10,6,1,1,0,0,0,0
2024-10-14,151.0,74.0,43.0,23.0,6.0,9.0,324,pm2.5,10,0,0,1,0,0,0,0
2024-10-15,151.0,96.0,59.0,24.0,6.0,10.0,324,pm2.5,10,1,0,1,0,0,0,0
2024-10-16,170.0,88.0,58.0,24.0,6.0,9.0,338,pm2.5,10,2,0,1,0,0,0,0
2024-10-17,165.0,79.0,33.0,22.0,5.0,9.0,335,pm2.5,10,3,0,1,0,0,0,0
2024-10-18,154.0,62.0,45.0,21.7,4.6,8.5,326,pm2.5,10,4,0,1,0,0,0,0
2024-10-19,131.0,64.0,46.0,21.4,4.2,8.0,308,pm2.5,10,5,1,1,0,0,0,0
2024-10-20,128.0,74.0,45.0,21.1,3.8,7.5,306,pm2.5,10,6,1,1,0,0,0,0
2024-10-21,149.0,65.0,44.0,20.8,3.4,7.0,322,pm2.5,10,0,0,1,0,0,0,0
2024-10-22,140.0,80.0,30.0,20.5,3.0,6.5,315,pm2.5,10,1,0,1,0,0,0,0
2024-10-23,162.0,70.0,29.0,20.2,2.6,6.0,332,pm2.5,10,2,0,1,0,0,0,0
2024-10-24,140.0,54.0,42.0,19.9,2.2,5.5,315,pm2.5,10,3,0,1,0,0,0,0
2024-10-25,116.0,47.0,37.0,19.6,1.7999999999999998,5.0,287,pm2.5,10,4,0,1,0,0,0,0
2024-10-26,103.0,40.0,30.0,19.3,1.4,4.5,243,pm2.5,10,5,1,1,0,0,0,0
2024-10-27,90.0,64.0,30.0,19.0,1.0,4.0,200,pm2.5,10,6,1,1,0,0,0,0
2024-10-28,132.0,64.0,33.0,18.0,2.0,4.0,309,pm2.5,10,0,0,1,0,0,0,0
2024-10-29,134.0,77.0,37.0,19.0,4.0,5.0,311,pm2.5,10,1,0,1,0,0,0,0
2024-10-30,145.0,89.0,51.0,19.0,8.0,8.0,319,pm2.5,10,2,0,1,0,0,0,0
2024-10-31,193.0,191.0,48.0,17.0,8.0,9.0,356,pm2.5,10,3,0,1,0,0,0,0
2024-11-01,248.0,132.0,37.0,16.0,7.0,9.0,398,pm2.5,11,4,0,1,0,0,0,0
2024-11-02,198.0,125.0,169.0,15.0,9.0,11.0,360,pm2.5,11,5,1,1,0,0,0,0
2024-11-03,204.0,117.0,46.0,16.0,9.0,11.0,365,pm2.5,11,6,1,1,0,0,0,0
2024-11-04,192.0,84.0,26.0,16.0,9.0,14.0,355,pm2.5,11,0,0,1,0,0,0,0
2024-11-05,161.0,71.0,94.0,16.0,6.0,13.0,332,pm2.5,11,1,0,1,0,0,0,0
2024-11-06,154.0,108.0,145.0,16.0,6.0,11.0,326,pm2.5,11,2,0,1,0,0,0,0
2024-11-07,182.0,85.0,19.0,16.0,6.0,6.0,348,pm2.5,11,3,0,1,0,0,0,0
2024-11-08,163.0,76.0,19.0,16.0,6.0,6.0,333,pm2.5,11,4,0,1,0,0,0,0
2024-11-09,153.0,83.0,20.0,16.0,6.0,6.0,325,pm2.5,11,5,1,1,0,0,0,0
2024-11-10,160.0,85.0,27.0,16.0,6.0,6.0,331,pm2.5,11,6,1,1,0,0,0,0
2024-11-11,163.0,83.0,34.0,16.0,6.0,6.0,333,pm2.5,11,0,0,1,0,0,0,0
2024-11-12,159.0,88.0,36.0,15.0,5.0,5.0,330,pm2.5,11,1,0,1,0,0,0,0
2024-11-13,159.0,101.0,31.0,13.0,6.0,6.0,330,pm2.5,11,2,0,1,0,0,0,0
2024-11-14,174.0,109.0,40.0,14.0,6.0,6.0,342,pm2.5,11,3,0,1,0,0,0,0
2024-11-15,180.0,80.0,52.0,14.0,5.0,6.0,346,pm2.5,11,4,0,1,0,0,0,0
2024-11-16,156.0,86.0,388.0,13.0,5.0,6.0,333,O3,11,5,1,1,0,0,0,0
2024-11-17,160.0,84.0,389.0,13.0,6.0,6.0,334,O3,11,6,1,1,0,0,0,0
2024-11-18,161.0,127.0,390.0,10.0,6.0,7.0,334,O3,11,0,0,1,0,0,0,0
2024-11-19,197.0,110.0,20.0,9.0,7.0,7.0,359,pm2.5,11,1,0,1,0,0,0,0
2024-11-20,182.0,84.0,16.0,10.0,10.0,7.0,348,pm2.5,11,2,0,1,0,0,0,0
2024-11-21,161.0,73.0,13.0,10.0,5.0,6.0,332,pm2.5,11,3,0,1,0,0,0,0
2024-11-22,141.0,73.0,14.0,11.0,10.0,6.0,316,pm2.5,11,4,0,1,0,0,0,0
2024-11-23,150.0,93.0,4.0,11.0,10.0,6.0,323,pm2.5,11,5,1,1,0,0,0,0
2024-11-24,170.0,61.0,17.0,12.0,13.0,6.0,338,pm2.5,11,6,1,1,0,0,0,0
2024-11-25,128.0,72.0,16.0,11.0,7.0,6.0,306,pm2.5,11,0,0,1,0,0,0,0
2024-11-26,145.0,61.0,18.0,11.0,9.0,6.0,319,pm2.5,11,1,0,1,0,0,0,0
2024-11-27,124.0,65.0,11.0,9.0,5.0,6.0,303,pm2.5,11,2,0,1,0,0,0,0
